activity_new,channel_sales,cons_12m,cons_gas_12m,cons_last_month,forecast_base_bill_ele,forecast_base_bill_year,forecast_bill_12m,forecast_cons,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,price_p1_var_mean,price_p1_var_std,price_p1_var_min,price_p1_var_max,price_p2_var_mean,price_p2_var_std,price_p2_var_min,price_p2_var_max,price_p3_var_mean,price_p3_var_std,price_p3_var_min,price_p3_var_max,price_p1_fix_mean,price_p1_fix_std,price_p1_fix_min,price_p1_fix_max,price_p2_fix_mean,price_p2_fix_std,price_p2_fix_min,price_p2_fix_max,price_p3_fix_mean,price_p3_fix_std,price_p3_fix_min,price_p3_fix_max,price_p1_var_change,price_p2_var_change,price_p3_var_change,price_p1_fix_change,price_p2_fix_change,price_p3_fix_change,price_energy_peak_offpeak_spread,price_p1_var_max_monthly_move,tenure_years,months_to_end,months_to_renewal,months_since_modif,lifespan_years,cons_per_product,recent_cons_ratio,net_margin_per_cons,is_dual_fuel,has_forecast_bill,churn
kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,42025.0,0.0,0.0,,,,,4232.7,0.0,0.0,120.4,0.115174,0.098837,40.606701,0.0,0.0,18.6,18.6,1,515.39,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,29.7,0.12269558333333334,0.004055195577804162,0.117815,0.125976,0.10207958333333333,0.0016610394586924599,0.099226,0.103395,0.07252483333333333,0.00147065290592205,0.071482,0.074516,40.6202755,0.08021343175089056,40.56596939999999,40.728885,24.372163139999998,0.04812894531334687,24.33957804,24.43733004,16.248109359999997,0.032086702171075954,16.22638296,16.29155496,-0.007801000000000002,-0.002904000000000004,0.0029799999999999965,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.02061600000000001,0.008161000000000002,6.406570841889117,7.128777923784494,-4.862023653088042,76.87253613666228,6.406570841889117,42025.0,0.0,0.012263890541344438,0,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,5987.0,0.0,0.0,0.0,0.0,1391.61,0.0,883.98,0.0,0.0,23.68,0.141666,0.0,44.31137796,0.0,0.0,33.12,33.12,1,95.08,5,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.14731741666666667,0.003866432145774543,0.142868,0.151367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.31137546,0.0804037287490158,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007829000000000003,0.0,0.0,0.17777879999999868,0.0,0.0,0.14731741666666667,0.0044440000000000035,5.333333333333333,8.015768725361367,-3.9750328515111693,5.683311432325887,5.333333333333333,5987.0,0.0,0.015881075663938534,0,1,1
missing,foosdfpfkusacimwkcsosbicdxkicaua,6388.0,6782.0,0.0,0.0,0.0,1342.16,0.0,950.01,0.0,24.0,17.03,0.14398,0.0,44.31137796,1.0,0.0,16.92,16.92,4,-133.3,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.14803045454545452,0.0021708451056506356,0.145859,0.151367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.36390141454545,0.09284195034784583,44.26693116,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005508000000000013,0.0,0.0,0.17777879999999868,0.0,0.0,0.14803045454545452,0.0044620000000000215,2.5489390828199863,5.4204993429697765,-6.307490144546649,8.114323258869907,2.5489390828199863,1597.0,0.0,-0.020867251095804635,1,1,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,41655.0,0.0,0.0,,,,,1801.15,0.0,0.0,0.0,0.143166,0.0,44.31137796,0.0,0.0,12.98,12.98,1,179.17,5,lxidpiddsbxsbosboudacockeimpuepw,15.0,0.14713683333333336,0.002098481261784496,0.144363,0.148825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.311375160000004,0.08040390965528428,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037780000000000036,0.0,0.0,0.17777879999999868,0.0,0.0,0.14713683333333336,0.0044620000000000215,5.333333333333333,8.015768725361367,-3.9750328515111693,63.99474375821288,5.333333333333333,41655.0,0.0,0.004301284359620693,0,0,0
missing,usilxuppasemubllopkaafesmlibmsdf,1103.0,0.0,199.0,,,,,165.12,199.0,0.0,18.5,0.1457109999999999,0.0,44.31137796,0.0,29.37,19.2,19.2,1,16.19,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0.14977583333333333,0.0021008573935131264,0.1476,0.152062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44470995999999,0.0,44.44470996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020439999999999903,0.0,0.0,0.0,0.0,0.0,0.14977583333333333,0.004461999999999994,4.605065023956194,4.763469119579501,-6.9973718791064385,20.302233902759525,4.605065023956194,1103.0,2.1650045330915684,0.014678150498640073,0,0,0
apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,440209.0,0.0,47776.0,,,,,851.58,262.0,0.0,18.48,0.1457109999999999,0.0,44.31137796,0.0,38.67,24.42,24.42,1,88.57,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.14991325,0.002057289175103987,0.1476,0.152062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.370635359999994,0.09154352116285497,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037669999999999926,0.0,0.0,0.17777879999999868,0.0,0.0,0.14991325,0.004461999999999994,5.6591375770020536,4.106438896189225,-7.884362680683311,67.90407358738501,5.6591375770020536,440209.0,1.3023631956638777,0.00020119988460026941,0,0,0
other,foosdfpfkusacimwkcsosbicdxkicaua,15107.0,11708.0,1461.0,292.99,292.99,3133.01,154.83,1637.82,1461.0,0.0,143.02,0.117496,0.101155,40.606701,1.0,154.83,25.04,25.04,2,191.75,5,lxidpiddsbxsbosboudacockeimpuepw,20.785,0.1252055,0.004198009300955533,0.120496,0.129955,0.10486083333333324,0.0019528862012804325,0.1028119999999999,0.1072829999999999,0.07585308333333333,0.0015929579951280612,0.072974,0.076891,40.728885,0.0,40.728885,40.728885,24.437330039999996,0.0,24.43733004,24.43733004,16.29155496,0.0,16.29155496,16.29155496,-0.007136999999999991,-0.002148999999999998,0.0038630000000000053,0.0,0.0,0.0,0.02034466666666676,0.008160999999999988,4.70362765229295,3.5808147174770038,-8.377135348226018,8.607095926412615,4.70362765229295,7553.5,1.1605216124975177,0.012692791421195473,1,1,0
other,foosdfpfkusacimwkcsosbicdxkicaua,286711.0,0.0,17757.0,2498.84,2498.84,36395.35,1470.0,25775.44,17757.0,0.0,351.45,0.095061,0.08749,58.99595196,0.0,1470.0,0.24,0.24,1,1596.18,9,lxidpiddsbxsbosboudacockeimpuepw,117.6,0.10822566666666666,0.01101574771393071,0.098091,0.141512,0.09670725000000001,0.010471344700701485,0.089625,0.129417,0.07090558333333334,0.007735972424722091,0.065736,0.095291,58.976225510000006,0.09213182348394501,58.93677408,59.17346796,36.3690512,0.05681693937783784,36.344721,36.490689,8.33983984,0.013027961923186367,8.33426016,8.36773104,0.033863000000000004,0.03433800000000001,0.026306999999999997,0.23669388000000424,0.14596272,0.0334708800000012,0.011518416666666656,0.043421,8.646132785763175,12.450722733245728,-1.8725361366622864,-0.42706964520367935,8.933607118412047,286711.0,0.7432013421180214,0.005567208792128659,0,1,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,16020.0,0.0,1451.0,,,,,1024.23,844.0,0.0,130.43,0.120372,0.103487,40.606701,0.0,85.72,124.92,124.92,2,115.79,3,lxidpiddsbxsbosboudacockeimpuepw,50.0,0.12791441666666667,0.004027578822846596,0.123388,0.131549,0.10736958333333334,0.002010578906155831,0.105155,0.109324,0.0767363333333333,0.0011485744787924277,0.074278,0.0772549999999999,40.7017324,0.06341481129372341,40.56596939999999,40.728885,24.421038479999996,0.03804888677623239,24.33958068,24.43733004,16.28069392,0.025365924517487648,16.22638872,16.29155496,-0.006756000000000012,-0.0028650000000000064,0.002923000000000009,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.02054483333333333,0.008161000000000002,2.9103353867214237,1.0512483574244416,-10.90670170827858,34.92115637319316,2.9103353867214237,8010.0,1.0868913857677902,0.007227840199750313,0,0,0
apdekpcbwosbxepsfxclislboipuxpop,,541959.0,0.0,51947.0,,,,,5546.44,4012.0,0.0,132.12,0.115744,0.098858,40.606701,0.0,390.32,29.88,29.88,1,507.72,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,30.0,0.12317908333333333,0.003976792939459287,0.118746,0.126907,0.10263425,0.001989345169784634,0.100513,0.104682,0.07200016666666666,0.0013661189774708785,0.069076,0.072612,40.7017324,0.06341481129372341,40.56596939999999,40.728885,24.421038479999996,0.03804888677623239,24.33958068,24.43733004,16.28069392,0.025365924517487648,16.22638872,16.29155496,-0.006195999999999993,-0.0023050000000000015,0.003481999999999999,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.02054483333333333,0.008160999999999988,5.90280629705681,1.149802890932983,-10.709592641261498,70.82785808147175,5.90280629705681,541959.0,1.1502050893148743,0.0009368236342601563,0,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,34575.0,0.0,2455.0,,,,,3460.87,2455.0,0.0,116.91,0.1151819999999999,0.098841,40.606701,0.0,235.68,22.96,22.96,1,461.22,3,lxidpiddsbxsbosboudacockeimpuepw,25.097,0.12339108333333333,0.004629116830323877,0.118175,0.127634,0.10288091666666664,0.0021481645213079024,0.100491,0.104963,0.0735565,0.0010894354250962053,0.071814,0.07457,40.728885,0.0,40.728885,40.728885,24.437330039999996,0.0,24.43733004,24.43733004,16.29155496,0.0,16.29155496,16.29155496,-0.009458999999999995,-0.004472000000000004,0.0015410000000000007,0.0,0.0,0.0,0.02051016666666669,0.008161000000000002,2.513347022587269,5.847568988173456,-5.946123521681997,7.35873850197109,2.513347022587269,34575.0,0.852060737527115,0.013339696312364426,0,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,4757.0,0.0,727.0,,,,,296.87,310.0,0.0,18.74,0.144902,0.0,44.31137796,0.0,45.38,18.62,18.62,1,27.01,7,ldkssxwpmemidmecebumciepifcamkci,13.2,0.14878474999999994,0.0017626007708135534,0.146788,0.1502109999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.34100505999999,0.09154392722091693,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034229999999998983,0.0,0.0,0.17777879999999868,0.0,0.0,0.14878474999999994,0.0034229999999998983,6.431211498973306,6.83311432325887,-5.157687253613666,77.1681997371879,6.431211498973306,4757.0,1.8339289468152196,0.005677948286735338,0,0,0
missing,ewpakwlliwisiwduibdlfmalxowmwpci,3139.0,0.0,472.0,,,,,473.13,472.0,0.0,18.04,0.1457109999999999,0.0,44.31137796,0.0,69.67,21.48,21.48,1,48.98,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0.15055983333333334,0.002646736028783488,0.1476,0.153133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.38545026,0.08753237793641391,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005532999999999982,0.0,0.0,0.17777879999999868,0.0,0.0,0.15055983333333334,0.004461999999999994,5.68104038329911,3.843626806833114,-8.114323258869907,68.16688567674113,5.68104038329911,3139.0,1.804396304555591,0.015603695444409047,0,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,35145.0,0.0,2889.0,389.84,389.84,4740.76,287.08,3502.25,2889.0,0.0,144.42,0.115174,0.098837,40.606701,0.0,287.08,19.92,19.92,1,389.14,6,lxidpiddsbxsbosboudacockeimpuepw,16.5,0.12281558333333333,0.004098869055956616,0.118175,0.126336,0.10250124999999997,0.0018434475175604763,0.100491,0.1046599999999999,0.07353616666666667,0.0014773892103260632,0.071536,0.07457,40.6745798,0.08021409643117337,40.56596939999999,40.728885,24.404746919999997,0.04812845785870219,24.33958068,24.43733004,16.26983288,0.03208563857246768,16.22638872,16.29155496,-0.007801000000000002,-0.002904000000000004,0.0029799999999999965,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.02031433333333335,0.008161000000000002,5.678302532511978,3.876478318002628,-8.114323258869907,68.13403416557162,5.678302532511978,35145.0,0.9864276568501921,0.01107241428368189,0,1,0
missing,usilxuppasemubllopkaafesmlibmsdf,3082.0,0.0,0.0,,,,,462.37,0.0,0.0,0.0,0.1457109999999999,0.0,44.31137796,0.0,0.0,10.03,10.03,1,43.51,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,0.14968158333333334,0.002095497400633224,0.146905,0.151367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.311374959999995,0.08040403025855195,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037669999999999926,0.0,0.0,0.1777799999999985,0.0,0.0,0.14968158333333334,0.004461999999999994,4.314852840520191,8.245729303547963,-3.7450722733245727,51.77398160315374,4.314852840520191,3082.0,0.0,0.014117456197274496,0,0,0
missing,,2788.0,0.0,0.0,,,,,415.01,0.0,0.0,19.78,0.144902,0.0,44.31137796,0.0,0.0,16.38,16.38,1,42.16,6,ldkssxwpmemidmecebumciepifcamkci,13.8,0.1486981666666666,0.0018904829509621543,0.145749,0.1502109999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.32619055999999,0.08753237793697934,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034229999999998983,0.0,0.0,0.17777879999999868,0.0,0.0,0.1486981666666666,0.0044619999999999105,6.417522245037645,6.9973718791064385,-4.993429697766097,77.00394218134034,6.417522245037645,2788.0,0.0,0.015121951219512195,0,0,0
kwuslieomapmswolewpobpplkaooaaew,foosdfpfkusacimwkcsosbicdxkicaua,123803.0,67816.0,5194.0,,,,,12466.72,5194.0,0.0,129.6,0.110955,0.095842,40.606701,1.0,504.69,-3.87,-3.87,2,962.72,4,lxidpiddsbxsbosboudacockeimpuepw,20.785,0.12127458333333334,0.004202332717093144,0.116514,0.124675,0.10080191666666667,0.0021467375441197667,0.09837,0.102539,0.0705735,2.780614712940955e-05,0.070542,0.070596,40.565971499999996,1.8537431438474394e-06,40.56596939999999,40.565973,24.339579139999998,1.3594116379235292e-06,24.33957804,24.33958068,16.22638536,2.965989026474443e-06,16.22638296,16.22638872,-0.008160999999999988,-0.004169000000000006,-5.400000000001237e-05,3.600000006542814e-06,-2.640000001719045e-06,-5.760000000520904e-06,0.020472666666666667,0.008160999999999988,4.046543463381246,11.465177398160314,-0.5256241787122208,25.854139290407357,4.046543463381246,61901.5,0.5034449892167395,0.007776225131862717,1,0,0
other,,57531.0,0.0,2619.0,,,,,6127.21,2619.0,0.0,148.2,0.113323,0.096984,40.606701,0.0,271.94,5.43,5.43,1,546.95,6,ldkssxwpmemidmecebumciepifcamkci,20.0,0.12170333333333327,0.004468172787684645,0.116318,0.1253119999999999,0.10094341666666666,0.0020973691077734555,0.098471,0.10264,0.07114625,0.0009124485664209479,0.0706,0.072659,40.728885,0.0,40.728885,40.728885,24.437330039999996,0.0,24.43733004,24.43733004,16.29155496,0.0,16.29155496,16.29155496,-0.008993999999999891,-0.004006999999999997,0.0020050000000000068,0.0,0.0,0.0,0.020759916666666614,0.00816099999999989,6.33264887063655,8.015768725361367,-3.9750328515111693,18.232588699080157,6.33264887063655,57531.0,0.546279397194556,0.009507048373920149,0,0,0
other,lmkebamcaaclubfxadlmueccxoimlema,584109.0,0.0,52622.0,,,,,2728.19,2580.0,0.0,21.66,0.143795,0.0,44.31137796,0.0,374.34,29.76,29.76,1,210.2,10,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.14763733333333331,0.0022495307928274456,0.145093,0.149555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26693036,5.908391611818393e-07,44.26692996,44.26693116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041110000000000035,0.0,0.0,-1.1999999998124622e-06,0.0,0.0,0.14763733333333331,0.004461999999999994,9.883641341546886,1.3797634691195795,-10.578186596583443,27.496714848883048,9.883641341546886,584109.0,1.0810721971412869,0.00035986434038852335,0,0,0
missing,,17433.0,0.0,2658.0,,,,,1069.15,2658.0,0.0,143.2,0.1169099999999999,0.100572,40.606701,0.0,271.13,112.24,112.24,1,112.06,5,ldkssxwpmemidmecebumciepifcamkci,55.0,0.12513225,0.004636081125751083,0.119916,0.129444,0.10481791666666666,0.0022899532928278904,0.102232,0.106863,0.07585283333333333,0.0006273012663687855,0.075004,0.076311,40.6745798,0.08021409643117337,40.56596939999999,40.728885,24.404746919999997,0.04812845785870219,24.33958068,24.43733004,16.26983288,0.03208563857246768,16.22638872,16.29155496,-0.009528000000000009,-0.004630999999999996,0.0012530000000000041,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020314333333333337,0.008161000000000002,4.722792607802875,3.350854139290407,-8.639947437582128,56.6688567674113,4.722792607802875,17433.0,1.8296334537945276,0.006428038777032066,0,0,0
missing,,45639.0,88911.0,802.0,,,,,1235.67,757.0,0.0,132.17,0.115174,0.098837,40.606701,1.0,56.32,19.96,19.96,4,157.88,11,ldkssxwpmemidmecebumciepifcamkci,16.0,0.12275558333333335,0.004044689030823083,0.118175,0.126336,0.10229041666666666,0.0016271853254418546,0.100491,0.1046599999999999,0.0730305,0.0015610251002582782,0.071536,0.07457,40.6474275,0.08507958396583772,40.56596939999999,40.728885,24.38845514,0.051048168167587754,24.33957804,24.43733004,16.25897136,0.03403246030051558,16.22638296,16.29155496,-0.007801000000000002,-0.002904000000000004,0.0029799999999999965,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020465166666666687,0.008161000000000002,10.581793292265571,5.026281208935611,-6.767411300919842,126.97109067017082,10.581793292265571,11409.75,0.210872280286597,0.0034593220710357367,1,0,0
missing,usilxuppasemubllopkaafesmlibmsdf,4316.0,0.0,0.0,,,,,650.23,0.0,0.0,0.97,0.144039,0.0,45.80687796,0.0,0.0,20.52,20.52,1,57.14,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.14972108333333334,0.003554880728297949,0.144524,0.152445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26693036,5.908391611818393e-07,44.26692996,44.26693116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007920999999999984,0.0,0.0,-1.1999999998124622e-06,0.0,0.0,0.14972108333333334,0.004461999999999994,4.016427104722792,11.826544021024967,-0.164257555847569,2.0039421813403417,4.016427104722792,4316.0,0.0,0.013239110287303058,0,0,0
missing,lmkebamcaaclubfxadlmueccxoimlema,32760.0,0.0,0.0,,,,,1462.68,0.0,0.0,16.38,0.163868,0.085224,44.31137796,0.0,0.0,6.45,6.45,1,93.17,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0.16560891666666666,0.0031859673415644404,0.161057,0.167989,0.08414441666666667,0.0014878825991279931,0.081986,0.085725,0.0,0.0,0.0,0.0,44.31137526,0.08040384935337197,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002127000000000101,0.0006670000000000009,0.0,0.17777879999999868,0.0,0.0,0.0814645,0.006931999999999994,5.155373032169747,10.151116951379763,-1.8396846254927726,3.383705650459921,5.155373032169747,32760.0,0.0,0.002844017094017094,0,0,0
missing,,7832.0,0.0,0.0,,,,,1170.8,0.0,0.0,0.0,0.144902,0.0,44.31137796,0.0,0.0,18.62,18.62,1,133.94,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.14878474999999994,0.0017626007708135534,0.146788,0.1502109999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.341005259999996,0.09154375067456556,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034229999999998983,0.0,0.0,0.17777879999999868,0.0,0.0,0.14878474999999994,0.0034229999999998983,4.476386036960986,6.307490144546649,-5.683311432325887,53.712220762155056,4.476386036960986,7832.0,0.0,0.017101634320735443,0,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,12472.0,372600.0,0.0,,,,,1868.33,0.0,0.0,6.52,0.144149,0.0,44.31137796,1.0,0.0,20.66,20.66,2,165.62,3,lxidpiddsbxsbosboudacockeimpuepw,11.1,0.14951516666666667,0.0032454515817828666,0.146033,0.153133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.38545035999999,0.08753223022606474,44.26693116,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007099999999999995,0.0,0.0,0.17777879999999868,0.0,0.0,0.14951516666666667,0.004461999999999994,2.6940451745379876,3.679369250985545,-8.31143232588699,32.32588699080158,2.6940451745379876,6236.0,0.0,0.013279345734445157,1,0,0
other,,33151.0,0.0,1705.0,871.54,871.54,11364.74,149.42,3057.6,1705.0,0.0,352.36,0.1001669999999999,0.091892,58.99595196,0.0,149.42,-16.44,-16.44,1,324.17,4,lxidpiddsbxsbosboudacockeimpuepw,106.67,0.10708641666666667,0.00385972772139867,0.102352,0.110178,0.09565941666666666,0.0020303518932948705,0.093181,0.097288,0.071,7.385489458759963e-06,0.07099,0.071005,59.17346796,0.0,59.17346796,59.17346796,36.490689,0.0,36.490689,36.490689,8.36773104,0.0,8.36773104,8.36773104,-0.007826,-0.0041069999999999995,-1.5000000000001124e-05,0.0,0.0,0.0,0.011427000000000007,0.005795000000000092,4.394250513347022,7.260183968462549,-4.730617608409987,17.279894875164256,4.435318275154004,33151.0,0.6171759524599559,0.009778588881180056,0,1,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,70296.0,0.0,2891.0,407.98,407.98,4566.26,185.21,2203.46,1927.0,0.0,143.59,0.1169099999999999,0.100572,40.606701,0.0,185.21,41.78,41.78,1,278.27,5,lxidpiddsbxsbosboudacockeimpuepw,34.64,0.12455424999999999,0.004096907372973831,0.119916,0.128077,0.10424024999999999,0.0018423917816991827,0.102232,0.106401,0.07527483333333333,0.0014808353805343848,0.07327,0.076311,40.6745798,0.08021409643117337,40.56596939999999,40.728885,24.404746919999997,0.04812845785870219,24.33958068,24.43733004,16.26983288,0.03208563857246768,16.22638872,16.29155496,-0.007793999999999995,-0.002897999999999998,0.0029870000000000035,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020314,0.008161000000000002,4.731006160164271,3.252299605781866,-8.672798948751643,25.854139290407357,4.731006160164271,70296.0,0.49351314441789007,0.003958546716740639,0,1,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,94191.0,0.0,9039.0,,,,,509.81,297.0,0.0,13.85,0.144902,0.0,44.31137796,0.0,43.45,26.04,26.04,1,49.66,6,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.1489579166666666,0.001951714232916686,0.146788,0.15125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.370635459999995,0.09154339757940465,44.26693116,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034229999999998983,0.0,0.0,0.17777879999999868,0.0,0.0,0.1489579166666666,0.004461999999999994,5.661875427789186,4.073587385019711,-7.917214191852825,67.93692509855452,5.661875427789186,94191.0,1.1515749912412014,0.0005272265927742565,0,0,1
other,,48163.0,3972.0,1856.0,,,,,4588.48,1856.0,0.0,130.98,0.114604,0.098262,40.606701,1.0,177.78,15.4,15.4,2,536.5,12,ldkssxwpmemidmecebumciepifcamkci,16.85,0.12236775,0.004218031922052588,0.117595,0.125976,0.10190258333333331,0.0017868701157627675,0.099911,0.1040799999999999,0.07264266666666667,0.0013755898128923918,0.070949,0.07399,40.6474275,0.08507958396583772,40.56596939999999,40.728885,24.38845514,0.051048168167587754,24.33957804,24.43733004,16.25897136,0.03403246030051558,16.22638296,16.29155496,-0.008381,-0.003484000000000001,0.0023999999999999994,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020465166666666687,0.008161000000000002,11.529089664613279,5.650459921156373,-6.307490144546649,7.3258869908015765,11.529089664613279,24081.5,0.46242966592612583,0.01113925627556423,1,0,0
other,,22978.0,0.0,1878.0,,,,,2301.94,1878.0,0.0,129.59,0.115174,0.098837,40.606701,0.0,181.36,18.36,18.36,1,257.38,6,lxidpiddsbxsbosboudacockeimpuepw,20.0,0.12275558333333335,0.004044689030823083,0.118175,0.126336,0.10229041666666666,0.0016271853254418546,0.100491,0.1046599999999999,0.0730305,0.0015610251002582782,0.071536,0.07457,40.6474275,0.08507958396583772,40.56596939999999,40.728885,24.38845514,0.051048168167587754,24.33957804,24.43733004,16.25897136,0.03403246030051558,16.22638296,16.29155496,-0.007801000000000002,-0.002904000000000004,0.0029799999999999965,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020465166666666687,0.008161000000000002,5.557837097878165,5.321944809461235,-6.307490144546649,66.688567674113,5.557837097878165,22978.0,0.9807642092436244,0.011201148925058751,0,0,0
cluecxlameloamldmasudocsbmaoamdw,foosdfpfkusacimwkcsosbicdxkicaua,67312.0,0.0,4789.0,,,,,5944.96,4090.0,0.0,359.25,0.113323,0.096984,40.606701,0.0,384.65,22.56,22.56,1,522.54,5,lxidpiddsbxsbosboudacockeimpuepw,60.0,0.12207658333333334,0.004835892066964824,0.116318,0.125976,0.10146024999999999,0.0023963617546378345,0.098633,0.103395,0.07190583333333334,0.0005564589069747375,0.071482,0.072659,40.6202755,0.08021343175089056,40.56596939999999,40.728885,24.372163139999998,0.04812894531334687,24.33957804,24.43733004,16.248109359999997,0.032086702171075954,16.22638296,16.29155496,-0.009658,-0.004762000000000002,0.001122999999999999,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020616333333333348,0.008161000000000002,5.3579739904175225,7.720105124835742,-4.270696452036794,64.2904073587385,5.3579739904175225,67312.0,0.8537556453529832,0.007762954599477062,0,0,0
missing,ewpakwlliwisiwduibdlfmalxowmwpci,10163.0,0.0,780.0,,,,,1051.39,780.0,0.0,131.76,0.115174,0.098837,40.606701,0.0,77.99,17.55,17.55,1,115.08,4,ldkssxwpmemidmecebumciepifcamkci,16.5,0.12272558333333333,0.004016958402897161,0.118175,0.125976,0.10218500000000001,0.0014953528011810474,0.100491,0.103395,0.07277766666666667,0.0015344873786224242,0.071536,0.074516,40.6338515,0.08388938042977118,40.56596939999999,40.728885,24.380309139999998,0.050334334448699024,24.33957804,24.43733004,16.25354036,0.033556811513894585,16.22638296,16.29155496,-0.007801000000000002,-0.002904000000000004,0.0029799999999999965,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.02054058333333332,0.007801000000000002,3.488021902806297,6.14323258869908,-5.847568988173456,41.85282522996058,3.488021902806297,10163.0,0.9209878972744269,0.011323428121617633,0,0,0
other,,3880.0,0.0,715.0,,,,,575.24,715.0,0.0,18.72,0.144902,0.0,44.31137796,0.0,104.95,21.11,21.11,1,51.68,6,lxidpiddsbxsbosboudacockeimpuepw,15.0,0.14878474999999994,0.0017626007708135534,0.146788,0.1502109999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.34100536,0.09154366240108021,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034229999999998983,0.0,0.0,0.17777879999999868,0.0,0.0,0.14878474999999994,0.0034229999999998983,5.47296372347707,6.340341655716163,-5.617608409986859,65.67017082785807,5.47296372347707,3880.0,2.211340206185567,0.01331958762886598,0,0,0
